bathrooms,bedrooms,price,square_feet,latitude,longitude,time,number_of_amenities
2.0,2.0,1500,1195,41.2473,-81.8259,1577360203,5
2.0,2.0,1500,1195,41.2473,-81.8259,1577360560,0
2.0,2.0,1177,1195,33.873,-84.112,1568776866,5
2.0,2.0,1170,1195,36.1698,-115.2788,1568749485,4
2.0,2.0,1092,1195,33.873,-84.112,1568776901,5
2.0,2.0,2250,1196,41.0905,-73.4311,1577312884,4
2.0,3.0,1320,1196,39.0744,-94.5521,1577358665,6
2.0,3.0,713,1196,41.1555,-104.8204,1577358728,1
2.0,2.0,2875,1197,40.855,-74.2778,1575978501,0
2.0,2.0,2250,1197,32.7994,-116.9256,1577016603,0
2.0,3.0,1804,1197,39.043,-76.9077,1568748040,3
1.5,3.0,1595,1197,45.5223,-122.9416,1577359939,0
2.0,3.0,2000,1198,37.3108,-121.8645,1577359600,0
2.0,2.0,1215,1198,33.5178,-112.0848,1577358416,4
2.0,2.0,1145,1198,39.0744,-94.5521,1577015092,11
2.0,3.0,2016,1199,47.8616,-122.2729,1568782020,4
2.0,2.0,1295,1199,41.743,-91.6014,1577359045,7
1.5,3.0,5995,1200,37.7599,-122.4379,1577016980,0
1.5,2.0,4950,1200,37.8726,-122.2707,1577359409,0
2.0,2.0,3495,1200,34.0372,-118.2972,1577359951,0
2.0,2.0,3490,1200,34.0372,-118.2972,1577359983,0
2.0,2.0,3395,1200,33.8056,-118.1696,1575978433,0
2.0,3.0,3120,1200,40.0054,-75.1415,1577359382,0
2.0,2.0,2900,1200,40.7462,-74.0349,1568766488,1
2.0,3.0,2805,1200,33.8,-117.8367,1576666419,0
2.0,3.0,2800,1200,33.8056,-118.1696,1577360387,0
1.5,2.0,2800,1200,42.4585,-71.0609,1568755881,2
1.0,3.0,2700,1200,41.8729,-70.6414,1575418901,2
2.0,2.0,2550,1200,41.8625,-87.6825,1576666648,3
2.0,4.0,2550,1200,42.4299,-71.0581,1576359327,2
1.0,1.0,2460,1200,40.8488,-73.9736,1568765458,4
2.0,2.0,2399,1200,33.7848,-84.3922,1577359526,0
2.0,3.0,2320,1200,39.0017,-77.0353,1568769818,3
2.0,2.0,2025,1200,40.0054,-75.1415,1577359495,0
2.0,2.0,2022,1200,38.9974,-76.8818,1568755098,3
1.0,2.0,2000,1200,41.111,-73.4219,1575150265,1
2.0,2.0,1950,1200,39.1679,-84.4933,1577014889,1
1.0,3.0,1925,1200,41.8625,-87.6825,1577360459,0
2.0,4.0,1920,1200,39.9974,-82.9829,1576666505,2
1.0,2.0,1900,1200,42.4299,-71.0581,1577312054,4
2.0,2.0,1810,1200,39.0761,-77.1247,1577305122,0
2.0,2.0,1800,1200,40.0054,-75.1415,1577360215,2
2.0,2.0,1799,1200,32.8261,-96.7472,1568750770,1
2.0,2.0,1770,1200,39.4276,-76.7727,1568779932,5
2.0,2.0,1755,1200,32.829,-96.8458,1568757878,7
1.0,1.0,1750,1200,32.7251,-117.2365,1577271592,4
1.0,4.0,1695,1200,38.041,-78.4898,1577017064,0
1.0,3.0,1695,1200,40.4545,-79.9011,1568782377,5
1.0,2.0,1650,1200,41.8625,-87.6825,1577359902,0
2.0,2.0,1650,1200,45.5091,-122.6449,1577017082,0
1.0,2.0,1650,1200,43.0724,-89.4003,1576666302,6
4.0,4.0,1616,1200,30.4415,-91.1012,1577359151,0
1.0,3.0,1599,1200,43.0531,-87.9659,1576322127,5
1.5,2.0,1560,1200,41.8407,-72.7423,1568776588,2
1.0,2.0,1550,1200,30.6378,-81.4612,1577360431,0
1.5,2.0,1550,1200,42.2711,-83.745,1577360150,0
2.0,2.0,1540,1200,28.4991,-81.5295,1568762779,6
2.0,3.0,1500,1200,39.9974,-82.9829,1576322158,3
1.0,2.0,1499,1200,39.5358,-119.8373,1568756470,3
1.5,3.0,1495,1200,45.0201,-93.4623,1577360053,0
2.5,3.0,1495,1200,39.0146,-94.2843,1575639170,0
2.0,2.0,1431,1200,28.4991,-81.5295,1568762341,2
2.0,2.0,1400,1200,47.5968,-122.7026,1577016826,0
1.0,2.0,1400,1200,41.9392,-71.3028,1568767332,2
2.0,2.0,1395,1200,41.6977,-71.1501,1568767851,14
2.0,2.0,1395,1200,41.6977,-71.1501,1568767892,6
1.0,0.0,1375,1200,41.8625,-87.6825,1577360109,0
2.0,3.0,1350,1200,29.8055,-98.1548,1577360343,0
2.0,3.0,1350,1200,39.0146,-94.2843,1577015087,7
1.0,2.0,1335,1200,39.9539,-74.9955,1568774975,3
1.0,2.0,1325,1200,41.7609,-72.7477,1568780449,3
1.0,2.0,1300,1200,38.6274,-90.304,1576667407,4
1.5,2.0,1300,1200,39.8163,-98.5576,1577016100,0
2.0,2.0,1260,1200,41.4983,-81.6437,1568754144,1
1.0,2.0,1255,1200,43.5329,-96.7265,1577358913,6
1.0,3.0,1250,1200,47.6794,-117.4018,1577359040,1
1.0,3.0,1250,1200,41.2562,-96.0404,1577359870,0
2.0,2.0,1225,1200,43.3044,-88.3646,1577015687,6
1.0,3.0,1200,1200,38.8098,-89.9522,1577017111,0
1.5,2.0,1200,1200,41.3846,-81.7912,1568754808,0
2.0,3.0,1199,1200,34.0505,-81.0098,1577359143,2
2.0,2.0,1185,1200,35.081,-85.2968,1577358629,5
1.5,2.0,1140,1200,41.3846,-81.7912,1568754904,1
2.0,2.0,1118,1200,33.9295,-84.4662,1568779320,7
2.0,2.0,1115,1200,41.4983,-81.6437,1568754118,0
2.0,3.0,1105,1200,35.8199,-90.7016,1577309798,3
1.0,1.0,1100,1200,39.4736,-81.4792,1577017128,0
2.0,2.0,1095,1200,42.7162,-92.4256,1577358977,6
2.5,2.0,1000,1200,33.0769,-83.3032,1577360366,0
2.0,3.0,1000,1200,26.19,-97.7023,1577359435,2
2.5,2.0,999,1200,34.8583,-82.3915,1577359576,0
1.5,2.0,950,1200,37.7262,-89.2229,1577359576,0
1.0,2.0,945,1200,35.471,-97.5299,1577359497,0
2.0,3.0,935,1200,36.3741,-94.2105,1577359953,0
1.5,2.0,925,1200,33.9217,-84.8634,1577016051,0
1.0,2.0,925,1200,44.8956,-122.5661,1576359941,0
1.0,2.0,921,1200,41.5846,-87.1747,1577360011,0
2.0,2.0,915,1200,31.2769,-89.3049,1577359565,0
2.0,3.0,900,1200,40.4969,-86.9659,1577358833,1
2.0,3.0,880,1200,39.6684,-84.2469,1568774648,3
2.0,2.0,875,1200,31.2769,-89.3049,1577359879,0
2.0,3.0,875,1200,36.421,-94.4498,1577359953,0
2.0,2.0,875,1200,31.0692,-89.2902,1577359873,0
1.0,3.0,875,1200,39.1538,-84.486,1568768923,3
2.0,3.0,860,1200,32.4865,-93.6726,1568743980,2
1.0,1.0,850,1200,38.8562,-104.9083,1577359135,0
1.0,0.0,850,1200,35.3752,-97.4945,1577360177,0
2.0,2.0,831,1200,36.0211,-79.3683,1568748358,1
2.5,2.0,820,1200,34.678,-92.7603,1577360014,0
2.5,2.0,820,1200,36.0785,-94.1531,1577359951,0
2.0,2.0,795,1200,30.4415,-91.1012,1576667890,0
2.0,2.0,785,1200,31.2769,-89.3049,1577359566,0
1.5,2.0,750,1200,36.7633,-90.4036,1577360383,0
1.5,2.0,675,1200,36.7944,-89.9608,1577360315,0
1.0,2.0,675,1200,30.1647,-94.351,1577017055,0
1.0,2.0,675,1200,40.5755,-79.7224,1568777317,4
1.0,2.0,625,1200,46.8608,-96.8096,1577358866,1
2.0,2.0,1702,1202,27.3071,-80.4554,1568764936,5
2.0,3.0,1249,1202,30.0021,-95.2555,1577358340,4
2.0,2.0,865,1202,36.0909,-79.9272,1568753387,0
2.0,3.0,1663,1203,35.7238,-78.8695,1568754879,5
2.0,2.0,1641,1203,36.0993,-115.2838,1568751392,0
2.0,2.0,1631,1203,36.0993,-115.2838,1568751317,0
2.0,2.0,1325,1203,35.7238,-78.8695,1568755079,3
2.0,2.0,3695,1204,40.789,-74.0122,1568774281,3
2.0,2.0,1399,1204,30.0021,-95.2555,1577358346,3
2.0,2.0,1359,1204,36.0402,-86.6385,1577359105,5
2.5,2.0,949,1204,35.9499,-95.889,1577359575,0
2.0,2.0,1787,1205,39.2735,-76.8674,1568772812,4
1.5,2.0,899,1205,36.0114,-95.9779,1577017007,0
1.0,2.0,1640,1207,45.0884,-92.9901,1577015733,10
1.0,2.0,1350,1207,44.9032,-92.9227,1577359885,0
2.0,2.0,1315,1207,35.7238,-78.8695,1568755289,3
2.0,2.0,1260,1207,35.7238,-78.8695,1568755208,3
2.5,2.0,2750,1208,37.7147,-121.93,1577360527,0
2.0,2.0,2450,1208,40.7434,-74.1521,1568746710,7
2.0,3.0,2025,1208,47.7921,-122.3045,1568777857,6
2.0,2.0,1525,1208,32.91,-97.5572,1568775738,3
2.0,2.0,1525,1208,32.91,-97.5572,1568775848,3
2.0,2.0,1295,1208,41.1497,-96.0355,1577310525,2
2.0,3.0,1199,1208,33.6135,-112.3177,1577015537,4
2.0,2.0,1289,1209,32.8525,-97.1399,1568776193,5
2.0,2.0,1280,1209,30.4601,-84.2714,1577017131,0
2.0,2.0,5000,1210,27.2738,-82.5485,1568751100,2
2.0,2.0,1940,1210,40.4249,-79.981,1568781521,2
2.0,2.0,1585,1210,41.5459,-87.4562,1577360055,0
2.0,2.0,1542,1210,33.8144,-84.2804,1568772261,5
2.0,2.0,1521,1210,33.8144,-84.2804,1568772457,5
2.5,3.0,1440,1210,39.5373,-76.3558,1568771337,3
2.0,2.0,1350,1210,43.0724,-89.4003,1576322203,10
2.0,3.0,1325,1210,35.5795,-80.8153,1577359279,0
1.0,1.0,1295,1211,42.7527,-71.4854,1568770331,0
2.0,3.0,1862,1212,34.025,-84.3128,1568780955,5
1.0,2.0,1599,1212,45.0201,-93.4623,1577015757,8
1.0,3.0,2800,1213,33.843,-118.0073,1577267089,7
2.0,2.0,1235,1213,33.873,-84.112,1568776952,11
2.0,2.0,1175,1213,33.873,-84.112,1568776938,11
2.0,2.0,3825,1214,42.328,-71.071,1568750647,11
2.0,3.0,1607,1214,47.616,-122.3275,1577358496,11
2.0,3.0,1349,1214,30.1049,-95.2583,1577358347,4
1.0,3.0,985,1214,36.0984,-94.1524,1576317864,7
2.0,2.0,4528,1215,34.0372,-118.2972,1577017072,0
2.0,2.0,2125,1215,39.1649,-76.7156,1577305131,0
2.0,2.0,1815,1215,30.2159,-97.8103,1577359457,5
1.0,2.0,1450,1215,38.6274,-90.304,1577360160,4
1.5,3.0,3850,1216,37.8651,-122.531,1577359410,0
2.0,3.0,1349,1216,33.7218,-84.744,1577359228,3
2.0,3.0,1245,1216,35.6757,-97.4949,1577359495,0
2.0,3.0,1770,1217,47.4819,-122.1966,1568780177,0
2.0,3.0,1115,1217,33.7289,-84.1257,1568777488,4
2.5,2.0,4103,1218,40.8488,-73.9736,1568765195,2
2.0,2.0,1755,1218,30.3054,-97.7497,1577359437,5
2.0,3.0,1449,1218,30.0796,-95.617,1577358342,3
2.0,2.0,1430,1218,33.9295,-84.4662,1568779940,2
2.5,2.0,1295,1218,30.0066,-97.8071,1577016185,0
2.0,2.0,1255,1218,34.025,-84.3128,1568781230,7
4.0,4.0,1800,1219,35.823,-78.6438,1577358799,5
2.0,2.0,1499,1219,36.1536,-115.1965,1568754618,1
2.0,2.0,1499,1219,36.1536,-115.1965,1568754415,1
2.0,2.0,1449,1219,36.1536,-115.1965,1568754238,1
2.0,2.0,1309,1219,36.1132,-115.2754,1568750646,3
1.0,2.0,2000,1220,47.3851,-122.1882,1577360335,0
2.0,2.0,1690,1220,39.905,-74.9965,1568772033,4
2.0,2.0,1549,1220,28.4991,-81.5295,1568762377,2
2.0,3.0,1099,1220,40.0533,-85.9252,1577358779,3
3.0,3.0,2196,1221,35.9473,-79.0615,1575637640,13
2.0,3.0,1910,1221,47.4457,-122.1407,1568780463,0
2.0,3.0,1099,1221,34.0505,-81.0098,1577359141,2
2.0,2.0,800,1222,44.6537,-88.2118,1577358711,6
2.0,3.0,2399,1223,47.4831,-122.1298,1568780813,0
4.0,4.0,1600,1224,35.823,-78.6438,1575640606,0
2.0,3.0,1299,1224,34.1216,-84.515,1577359227,2
2.0,2.0,1255,1224,33.8737,-84.5097,1568782280,1
2.0,3.0,1208,1224,35.7863,-78.4845,1568763139,6
2.0,3.0,1179,1224,33.8614,-84.5382,1568782608,4
2.0,3.0,1175,1224,39.6093,-86.139,1577358374,1
2.0,2.0,1170,1224,33.967,-80.9358,1577305141,2
2.0,2.0,900,1224,36.0723,-79.8196,1577017070,0
2.0,3.0,390,1224,31.9501,-95.2575,1577358598,4
1.0,3.0,1660,1225,43.0724,-89.4003,1577015506,0
2.0,2.0,1295,1225,41.2562,-96.0404,1577359878,0
2.0,3.0,3094,1226,47.5311,-122.0679,1568771642,2
2.0,3.0,2989,1226,47.5311,-122.0679,1568771983,2
2.0,3.0,2989,1226,47.5311,-122.0679,1568772145,2
2.0,2.0,1595,1226,27.3181,-82.4987,1577360444,0
1.5,1.0,1300,1226,38.6274,-90.304,1577359548,0
2.0,2.0,1287,1227,39.4853,-84.382,1568762703,0
2.0,3.0,2260,1228,47.3949,-122.0287,1568776525,1
2.0,3.0,1300,1228,35.3067,-81.0325,1577015751,0
2.0,3.0,914,1228,35.6982,-97.4325,1568777433,1
1.0,1.0,1390,1229,36.1519,-79.8168,1568754431,7
2.0,3.0,1995,1230,45.3553,-122.8338,1576323357,0
2.0,2.0,1005,1230,35.7238,-78.8695,1568755360,6
2.0,3.0,3495,1232,33.2181,-117.3166,1577017127,0
1.0,2.0,875,1232,36.1007,-80.2652,1576667515,0
2.0,2.0,3990,1233,34.0948,-118.3699,1577017107,0
2.0,3.0,1775,1233,33.5407,-86.6852,1577359939,0
2.0,3.0,1775,1233,33.5407,-86.6852,1577359938,0
2.0,3.0,1575,1233,40.3931,-111.8459,1577359494,0
2.0,2.0,1330,1233,34.2027,-84.0733,1568774485,7
2.0,1.0,1850,1234,36.1554,-115.1733,1577358397,9
2.0,3.0,1780,1234,32.5807,-97.138,1568781410,3
2.0,3.0,1529,1234,32.6548,-97.1587,1568775126,6
1.5,3.0,730,1234,39.8456,-84.1117,1568773953,4
2.0,2.0,4570,1236,34.0314,-118.4885,1568769620,12
2.5,2.0,2150,1236,32.7685,-117.0046,1577360337,0
2.0,2.0,1654,1236,39.2735,-76.8674,1568772759,4
2.0,2.0,1639,1236,39.2735,-76.8674,1568772821,4
2.0,2.0,1589,1236,39.2735,-76.8674,1568772709,4
2.0,2.0,1585,1236,43.0724,-89.4003,1577359292,5
2.0,2.0,1570,1236,39.2735,-76.8674,1568772744,4
2.0,2.0,1564,1236,39.2735,-76.8674,1568772735,4
2.0,3.0,1475,1236,32.7407,-97.3394,1577358349,0
2.0,3.0,1400,1236,32.4842,-92.6682,1576667889,0
2.0,2.0,1500,1237,30.5057,-86.456,1577017161,0
2.0,2.0,1010,1237,41.4712,-81.5155,1568753843,2
2.0,2.0,1010,1237,41.4712,-81.5155,1568753114,0
2.0,3.0,1905,1238,39.1088,-77.2384,1568765509,2
1.5,2.0,1600,1238,39.1471,-86.5136,1577017135,0
2.0,3.0,999,1238,40.1145,-88.2723,1577360034,0
2.0,2.0,2365,1239,42.6008,-71.2226,1577309682,4
2.0,2.0,1645,1239,39.6309,-84.2621,1568771796,5
1.5,2.0,1795,1240,39.5201,-119.8424,1577360195,0
3.0,2.0,1350,1240,39.1471,-86.5136,1577359048,6
1.0,3.0,885,1240,43.8449,-88.8405,1577358986,8
2.0,2.0,3430,1241,37.9389,-122.3331,1577359409,2
1.0,2.0,2295,1241,36.137,-86.783,1577359913,0
2.0,3.0,1175,1241,33.9531,-81.2381,1577358773,2
2.0,4.0,4500,1242,37.3108,-121.8645,1577359403,0
2.0,3.0,1625,1242,33.9295,-84.4662,1568779259,2
2.0,3.0,1249,1242,34.119,-81.1962,1577359141,2
2.0,2.0,1200,1242,43.4468,-96.8378,1577359849,4
2.0,3.0,1821,1244,40.4089,-104.7618,1568767841,10
2.0,2.0,1322,1244,34.1222,-84.2975,1568765801,5
2.0,3.0,1275,1244,35.6101,-78.4715,1576666490,2
2.0,2.0,1995,1245,40.0711,-74.1117,1577359848,0
2.0,2.0,1800,1245,43.0133,-88.2374,1577359321,5
2.0,2.0,1485,1245,41.5299,-88.1012,1575978326,0
2.0,2.0,1090,1245,41.3846,-81.7912,1568754735,12
2.0,2.0,930,1245,39.0146,-94.2843,1577358660,5
2.0,3.0,2895,1246,37.7147,-121.93,1577359547,0
2.0,3.0,2750,1246,37.7147,-121.93,1577360413,0
2.0,2.0,1745,1246,33.1308,-117.0809,1577359912,0
2.5,3.0,1431,1246,40.2854,-83.0595,1576618330,10
2.0,2.0,1350,1246,41.6595,-91.535,1577359879,0
3.0,3.0,3895,1247,34.0911,-118.343,1568754021,6
2.0,2.0,2250,1247,42.2094,-70.999,1568756756,3
2.0,3.0,1430,1247,34.0007,-84.4665,1568778151,0
2.0,2.0,1370,1247,38.6274,-90.304,1577359476,4
2.0,3.0,1149,1247,34.119,-81.1962,1577358774,1
2.0,3.0,1275,1248,33.9612,-81.1134,1577359142,0
2.0,2.0,4450,1250,34.0452,-118.7551,1577359852,0
2.0,2.0,3500,1250,37.552,-122.306,1577360062,0
2.0,2.0,3150,1250,37.4374,-121.8902,1577359375,2
2.0,2.0,2825,1250,33.7667,-118.3667,1577360094,0
2.0,3.0,2495,1250,32.9669,-117.1218,1577267108,7
2.0,3.0,2375,1250,40.2091,-74.0584,1568767700,6
2.0,2.0,1905,1250,39.2608,-77.278,1568763401,1
2.0,2.0,1740,1250,42.5957,-73.7885,1577360229,0
1.5,3.0,1650,1250,47.2334,-122.5457,1577359641,0
1.0,1.0,1595,1250,33.7848,-84.3922,1577359457,0
2.0,3.0,1350,1250,38.9401,-92.3167,1577360411,0
2.0,2.0,1250,1250,39.8057,-74.9979,1568773281,2
1.0,3.0,1100,1250,43.1689,-77.6289,1577359511,0
1.5,2.0,1095,1250,39.0108,-94.7517,1576667464,0
1.5,3.0,2995,1251,37.9003,-122.0495,1577359654,0
2.0,2.0,2399,1251,39.9974,-82.9829,1576323201,0
2.0,3.0,1425,1251,30.0871,-95.4685,1577359258,2
1.0,2.0,875,1251,44.2146,-88.4323,1577358868,2
2.0,3.0,2400,1252,38.9645,-76.9637,1568756146,3
1.0,3.0,1695,1253,39.1679,-84.4933,1577359613,0
2.0,2.0,1874,1254,39.1054,-84.5022,1568765551,4
2.0,2.0,1835,1254,40.2659,-74.6959,1568782161,2
2.0,2.0,1605,1254,34.2088,-84.1351,1568770876,2
2.0,2.0,1605,1254,34.2088,-84.1351,1568770899,2
1.0,2.0,1450,1254,43.0724,-89.4003,1577015511,2
2.0,3.0,1249,1254,29.7714,-95.4343,1577358354,4
2.0,2.0,1222,1254,35.9999,-78.9413,1568776692,3
2.0,2.0,1055,1254,35.9907,-78.9074,1568776685,3
1.0,2.0,1030,1254,40.297,-79.9152,1568776889,10
2.0,3.0,1401,1255,32.6541,-97.095,1568775394,7
2.0,2.0,1150,1255,31.7951,-106.3886,1577359992,3
1.0,2.0,890,1255,41.4803,-82.098,1568748246,11
3.0,2.0,1700,1256,39.0747,-76.7017,1568778949,7
2.0,3.0,916,1256,36.1496,-80.3226,1568746451,3
2.0,2.0,1400,1257,40.2206,-74.7174,1568781340,1
2.0,2.0,1315,1257,34.0072,-84.0034,1568775350,2
2.0,3.0,1050,1257,33.56,-101.8904,1577016998,0
2.0,2.0,2917,1258,40.8084,-74.1224,1568770994,3
1.0,2.0,1100,1258,41.6572,-83.5295,1568745165,0
2.0,2.0,2018,1259,32.8472,-96.827,1568749070,5
2.5,2.0,3595,1260,34.0372,-118.2972,1577360259,0
1.0,2.0,1625,1260,42.7527,-71.4854,1568770302,7
2.0,2.0,1375,1260,34.2291,-84.1306,1577358333,4
2.0,2.0,1305,1260,43.3199,-88.163,1576271112,8
2.0,3.0,1250,1260,35.471,-97.5299,1575978302,0
2.0,3.0,880,1260,42.0259,-93.6516,1577015647,1
2.0,2.0,1988,1261,42.1173,-70.9547,1577015168,10
2.0,3.0,1199,1262,33.9258,-83.7495,1577358829,2
2.0,3.0,1449,1264,35.753,-86.8832,1577359106,0
2.0,2.0,1260,1264,34.0467,-84.3786,1568780600,8
1.5,2.0,960,1264,36.1519,-79.8168,1568754491,6
2.0,2.0,3300,1265,42.3882,-83.1122,1577015927,5
2.0,3.0,2300,1265,39.2081,-76.661,1568778036,2
2.0,3.0,2300,1265,39.2081,-76.661,1568778046,2
1.0,4.0,2195,1265,43.0724,-89.4003,1577015526,0
2.0,2.0,2000,1265,33.7848,-84.3922,1577360512,0
2.0,3.0,1495,1265,30.1158,-97.2746,1577360107,0
2.0,3.0,1472,1265,33.9683,-84.4394,1568780203,3
2.0,3.0,1299,1265,33.8427,-84.0113,1577015173,3
2.0,3.0,1150,1265,34.119,-81.1962,1577358776,2
2.0,3.0,1780,1266,30.6505,-97.6809,1577359601,3
2.0,3.0,1517,1266,32.5284,-97.3119,1568777577,1
2.0,2.0,2278,1267,38.9245,-77.4019,1577305233,1
2.0,2.0,1900,1268,28.5163,-81.3644,1577016994,0
2.0,2.0,1850,1268,39.5255,-76.4321,1568774995,2
2.0,2.0,1850,1268,39.5255,-76.4321,1568775005,2
2.0,3.0,1349,1268,27.9275,-82.2984,1577359235,2
2.0,3.0,2810,1269,33.941,-117.9544,1568772273,0
2.0,3.0,1425,1269,48.4168,-103.8238,1577309385,0
2.5,2.0,1351,1269,39.3374,-84.4058,1568763675,3
2.5,2.0,6000,1270,37.4356,-122.134,1577360368,0
2.0,2.0,2054,1270,40.2659,-74.6959,1568782111,4
1.0,2.0,1950,1270,32.8113,-79.9947,1577017167,0
2.0,2.0,1875,1270,39.6951,-75.124,1568773776,2
2.0,2.0,1493,1270,34.025,-84.3128,1568781305,3
2.0,3.0,1450,1270,35.823,-78.6438,1577359406,2
2.5,2.0,1424,1270,36.3302,-115.3257,1568752512,4
2.0,3.0,2795,1271,32.7876,-117.1265,1577360170,0
2.0,2.0,1895,1271,37.0488,-93.2933,1577359033,6
1.0,2.0,905,1271,43.0531,-87.9659,1577359330,3
2.0,2.0,1430,1272,35.6217,-97.4702,1568777010,3
2.0,3.0,1259,1272,35.6775,-78.7763,1568762226,3
2.0,2.0,2565,1273,41.0133,-74.3321,1568780442,3
1.5,1.0,1850,1273,35.1038,-106.611,1577017143,0
2.0,3.0,1199,1273,33.9217,-84.8634,1577359226,0
2.0,2.0,2411,1274,42.1246,-71.1089,1568745190,3
2.0,2.0,2274,1274,42.1246,-71.1089,1568745081,3
2.0,3.0,1895,1274,39.2144,-76.8797,1568773597,8
2.0,2.0,1450,1274,35.9517,-79.071,1577360190,0
2.0,3.0,1378,1274,36.0913,-79.2861,1568750594,3
2.0,2.0,1350,1274,29.7714,-95.4343,1577358286,3
2.0,3.0,2800,1275,21.3155,-157.8379,1575978338,0
2.0,2.0,2550,1275,44.9368,-93.3605,1577015704,4
2.0,2.0,2495,1275,34.0372,-118.2972,1577359498,0
2.0,3.0,2138,1275,32.5807,-97.138,1568782019,5
1.5,2.0,1950,1275,40.0054,-75.1415,1577359655,0
2.0,3.0,1645,1275,33.5407,-86.6852,1577359979,0
2.0,2.0,1559,1275,39.4276,-76.7727,1568780067,0
2.0,2.0,1410,1275,36.3644,-78.5328,1568756605,5
2.0,3.0,1350,1275,33.9295,-84.4662,1568779510,4
2.0,2.0,1295,1275,32.9661,-96.7988,1568763611,12
1.0,3.0,1245,1275,29.4624,-98.5253,1577359812,0
1.0,1.0,1175,1275,41.2562,-96.0404,1577359940,0
2.5,2.0,1081,1275,38.2006,-84.9469,1577310224,6
2.0,2.0,1025,1275,35.3752,-97.4945,1577360338,0
1.5,3.0,3000,1276,37.7547,-121.9529,1577359416,0
2.0,3.0,899,1276,33.6912,-84.2465,1568772867,4
2.5,3.0,1200,1277,29.4624,-98.5253,1577017079,0
2.0,2.0,995,1277,40.8062,-96.6778,1577358926,11
2.0,3.0,1425,1278,32.5285,-97.3119,1577358338,3
2.0,3.0,1100,1278,35.3365,-82.4711,1577360114,0
2.5,2.0,4799,1279,34.0372,-118.2972,1577359418,0
2.0,2.0,2276,1279,39.1008,-76.8827,1568748945,7
2.0,3.0,2048,1279,32.5807,-97.138,1568781824,5
2.0,2.0,2710,1280,40.8876,-74.0499,1568782319,2
2.0,2.0,2055,1280,35.774,-78.6328,1568768192,0
2.0,2.0,1951,1280,39.644,-104.9026,1568755602,4
2.0,2.0,1650,1280,43.0637,-88.1403,1577358718,9
2.0,3.0,1327,1280,37.1783,-76.4582,1568760925,2
2.0,3.0,1253,1280,35.7798,-78.6231,1568776212,9
2.0,2.0,1085,1280,36.0861,-86.9362,1577358649,11
2.0,3.0,901,1280,43.0531,-87.9659,1576666484,3
1.0,2.0,825,1280,33.56,-101.8904,1577360547,0
2.0,3.0,822,1280,36.0175,-79.7704,1568752439,6
2.0,3.0,1475,1281,39.8163,-98.5576,1577015544,4
2.0,3.0,1375,1282,33.9217,-84.8634,1577015199,4
2.0,2.0,2022,1283,39.0947,-76.8189,1568751463,1
2.5,2.0,1675,1284,41.0405,-83.6441,1577360563,0
2.5,2.0,1675,1284,41.0405,-83.6441,1575978499,0
2.0,3.0,1325,1284,33.9531,-81.2381,1577359142,2
2.0,3.0,1625,1285,30.4348,-86.6208,1576667755,0
2.0,3.0,1400,1285,35.6101,-78.4715,1577360193,0
2.0,2.0,1351,1285,36.8892,-76.2382,1568755575,7
2.0,3.0,1625,1286,32.91,-97.5572,1568775850,3
2.0,3.0,1625,1286,32.91,-97.5572,1568775543,2
2.0,3.0,1495,1286,30.1158,-97.2746,1577360425,0
2.0,2.0,1300,1286,35.823,-78.6438,1576666503,8
2.0,3.0,1219,1286,32.8255,-97.1039,1568779654,10
2.0,3.0,1049,1286,39.4846,-86.0525,1577358367,1
2.0,2.0,2200,1287,25.8275,-80.1842,1577360122,0
2.0,3.0,1150,1287,39.1679,-84.4933,1577359677,0
2.0,2.0,2752,1288,34.0718,-84.2525,1575149078,4
2.0,2.0,1495,1288,46.8587,-114.041,1576667430,0
2.5,2.0,1875,1289,47.5269,-121.821,1577359359,0
2.0,3.0,1399,1289,35.4047,-80.6098,1577015445,0
2.0,3.0,3349,1290,33.7696,-118.1926,1568775749,2
2.0,3.0,3149,1290,33.7696,-118.1926,1568775689,2
2.0,2.0,1840,1290,40.2659,-74.6959,1568781794,1
1.5,2.0,1500,1290,39.9974,-82.9829,1577017156,0
2.0,2.0,1374,1290,35.823,-78.6438,1568766572,1
2.0,3.0,1152,1290,35.7863,-78.4845,1568763053,1
1.0,2.0,815,1290,39.7479,-84.1594,1568773254,1
2.5,2.0,1995,1291,32.8212,-96.7853,1577016706,0
2.0,3.0,1629,1291,47.3002,-122.2168,1577359242,12
1.5,2.0,1332,1291,39.4915,-76.6609,1568772085,5
2.0,3.0,1560,1292,39.4349,-76.6549,1568778206,4
2.0,2.0,3050,1294,25.7603,-80.3005,1577360155,4
2.0,2.0,2041,1294,41.3137,-81.4961,1568748300,3
2.0,2.0,1449,1294,39.9513,-84.1778,1568772149,1
2.0,2.0,1449,1294,39.4478,-84.21,1568761691,2
2.0,2.0,1419,1294,34.0072,-84.0034,1568775363,17
2.0,3.0,1295,1294,33.4268,-86.5096,1577017126,0
2.0,2.0,1059,1294,40.8073,-81.9566,1568759395,2
2.0,2.0,2690,1295,42.6484,-71.1615,1576359478,1
2.0,2.0,1564,1295,32.9158,-96.8961,1568756703,4
2.0,2.0,949,1295,30.2989,-81.6324,1577359863,0
2.0,3.0,845,1295,37.4007,-77.4627,1568746251,1
1.5,3.0,2400,1296,47.7921,-122.3045,1577016176,0
2.5,2.0,1888,1296,34.0007,-84.4665,1568778041,6
